fecha,apertura,maximo,minimo,cierre,volumen,openint
"2006-09-07","113.68000","113.95","113.23","113.56000","7050100","0"
"2006-09-08","113.61000","114.05","113.49","113.87000","3220400","0"
"2006-09-11","113.65000","114.25","113.42","113.96000","5681500","0"
"2006-09-12","114.10000","115.18","114","114.98000","9111600","0"
"2006-09-13","114.86000","115.79","114.85","115.47000","4673900","0"
"2006-09-14","115.28000","115.59","115.06","115.51000","4182000","0"
"2006-09-15","115.84000","116.03","115.45","115.59000","7672100","0"
"2006-09-18","115.39000","115.79","115.13","115.52000","7036800","0"
"2006-09-19","115.55000","115.56","114.68","115.34000","8697700","0"
"2006-09-20","115.68000","116.21","115.63","116.08000","8912900","0"
"2006-09-21","116.09000","116.22","114.95","115.37000","8600700","0"
"2006-09-22","115.26000","115.26","114.67","115.01000","5825400","0"
"2006-09-25","115.19000","116.1","114.77","115.60000","7954400","0"
"2006-09-26","115.67000","116.64","115.56","116.59000","5624900","0"
"2006-09-27","116.54000","117.11","116.48","116.98000","13105700","0"
"2006-09-28","116.98000","117.18","116.5","116.90000","11941900","0"
"2006-09-29","117.07000","117.33","116.67","116.74000","6476600","0"
"2006-10-02","116.75000","117.2","116.47","116.62000","7034700","0"
"2006-10-03","116.51000","117.49","116.44","117.14000","8935000","0"
"2006-10-04","117.04000","118.48","117","118.39000","9500700","0"
"2006-10-05","118.36000","118.71","118.2","118.62000","7159600","0"
"2006-10-06","118.43000","118.57","117.97","118.52000","8882000","0"
"2006-10-09","118.32000","118.74","118.1","118.62000","3432900","0"
"2006-10-10","118.67000","118.77","118.3","118.56000","6718800","0"
"2006-10-11","118.21000","118.78","117.91","118.58000","8384300","0"
"2006-10-12","118.88000","119.58","118.87","119.46000","5467800","0"
"2006-10-13","119.37000","119.68","119.07","119.64000","5289900","0"
"2006-10-16","119.57000","119.97","119.42","119.77000","6899600","0"
"2006-10-17","119.60000","119.75","118.87","119.57000","9415000","0"
"2006-10-18","120.17000","120.49","119.5","119.90000","8739900","0"
"2006-10-19","119.82000","120.31","119.67","120.15000","6591900","0"
"2006-10-20","119.75000","120.01","119.38","119.93000","8228500","0"
"2006-10-23","119.72000","121.13","119.7","120.87000","9888400","0"
"2006-10-24","120.86000","121.25","120.75","121.21000","7019800","0"
"2006-10-25","121.05000","121.4","120.69","121.39000","8617900","0"
"2006-10-26","121.45000","121.55","120.84","121.43000","6657200","0"
"2006-10-27","121.25000","121.41","120.63","120.86000","8672700","0"
"2006-10-30","120.60000","121.06","120.36","120.77000","5699800","0"
"2006-10-31","120.85000","121.03","120.12","120.73000","8360000","0"
"2006-11-01","121.06000","121.11","119.98","120.26000","7595900","0"
"2006-11-02","119.88000","120.24","119.72","120.00000","6938900","0"
"2006-11-03","120.46000","120.62","119.6","119.78000","6840900","0"
"2006-11-06","120.06000","121.138","120.02","121.01000","7444300","0"
"2006-11-07","121.12000","121.88","120.955","121.55000","9506400","0"
"2006-11-08","121.19000","121.96","121","121.83000","9262600","0"
"2006-11-09","121.78000","121.9","120.91","121.16000","5962500","0"
"2006-11-10","121.12000","121.26","120.77","121.11000","3718400","0"
"2006-11-13","121.12000","121.82","120.98","121.35000","5695300","0"
"2006-11-14","121.67000","122.45","120.99","122.32000","7650300","0"
"2006-11-15","122.34000","123.11","122.28","122.69000","8818300","0"
"2006-11-16","123.05000","123.45","122.8","123.36000","6310100","0"
"2006-11-17","122.81000","123.3","122.67","123.26000","6493600","0"
"2006-11-20","123.10000","123.45","122.9","123.13000","5772200","0"
"2006-11-21","123.16000","123.32","122.86","123.15000","5692600","0"
"2006-11-22","123.23000","123.51","122.93","123.25000","3947300","0"
"2006-11-24","122.67000","123.1","122.53","122.68000","2479900","0"
"2006-11-27","122.70000","122.72","121.07","121.11000","9330000","0"
"2006-11-28","121.00000","121.45","120.68","121.26000","8415700","0"
"2006-11-29","121.59000","122.4","121.55","122.33000","9318300","0"
"2006-11-30","122.33000","122.77","121.63","122.28000","12809600","0"
"2006-12-01","122.37000","122.46","120.9","122.05000","14517300","0"
"2006-12-04","122.04000","123.11","122","122.80000","6279500","0"
"2006-12-05","122.98000","123.37","122.73","123.36000","6599200","0"
"2006-12-06","123.31000","123.4","122.97","123.15000","4234800","0"
"2006-12-07","123.34000","123.65","122.68","122.76000","6433300","0"
"2006-12-08","122.68000","123.38","122.32","123.00000","7319800","0"
"2006-12-11","123.11000","123.55","123.07","123.34000","3908300","0"
"2006-12-12","123.27000","123.33","122.54","123.19000","8976700","0"
"2006-12-13","123.65000","123.74","123.06","123.35000","4444800","0"
"2006-12-14","123.21000","124.38","123.2","124.23000","6850900","0"
"2006-12-15","124.19000","124.59","124.1","124.15000","9366400","0"
"2006-12-18","124.31000","124.63","124.03","124.22000","6767800","0"
"2006-12-19","123.90000","124.64","123.7","124.38000","6186100","0"
"2006-12-20","124.42000","124.72","124.28","124.42000","4770200","0"
"2006-12-21","124.45000","124.6","123.72","123.99000","5991700","0"
"2006-12-22","124.01000","124.24","123.18","123.18000","6811300","0"
"2006-12-26","123.17000","124.01","123.17","123.97000","4076300","0"
"2006-12-27","124.36000","124.99","124.25","124.93000","5714700","0"
"2006-12-28","124.90000","125.14","124.59","124.80000","6691600","0"
"2006-12-29","124.80000","125.1","124.34","124.41000","4936900","0"
"2007-01-03","125.16000","125.68","123.88","124.47000","11524900","0"
"2007-01-04","124.48000","124.95","123.89","124.68000","10318800","0"
"2007-01-05","124.47000","124.5","123.52","123.74000","9389500","0"
"2007-01-08","123.87000","124.39","123.25","124.14000","8092400","0"
"2007-01-09","124.34000","124.57","123.42","124.07000","7439500","0"
"2007-01-10","123.74000","124.55","123.5","124.43000","8961100","0"
"2007-01-11","124.51000","125.35","124.342","124.99000","8330600","0"
"2007-01-12","124.94000","125.66","124.81","125.66000","6393300","0"
"2007-01-16","125.54000","125.75","125.29","125.70000","7052400","0"
"2007-01-17","125.54000","126.1","125.43","125.75000","8770400","0"
"2007-01-18","125.96000","126.08","125.39","125.51000","10426000","0"
"2007-01-19","125.25000","125.71","125.18","125.55000","10984500","0"
"2007-01-22","125.48000","125.51","124.38","124.75000","10233700","0"
"2007-01-23","124.71000","125.41","124.58","125.33000","6597000","0"
"2007-01-24","125.51000","126.12","125.38","126.07000","10118500","0"
"2007-01-25","126.03000","126.12","124.79","124.97000","8802800","0"
"2007-01-26","125.21000","125.28","124.21","124.77000","10586400","0"
"2007-01-29","124.83000","125.31","124.69","124.82000","6682200","0"
"2007-01-30","124.90000","125.27","124.64","125.16000","7640800","0"
"2007-01-31","125.19000","126.49","125.13","126.24000","9795200","0"
"2007-02-01","126.46000","126.77","126.17","126.74000","8708000","0"
"2007-02-02","126.80000","126.83","126.32","126.53000","5961000","0"
"2007-02-05","126.44000","126.74","126.25","126.68000","4625300","0"
"2007-02-06","126.62000","126.79","126.3","126.65000","7255700","0"
"2007-02-07","126.76000","127.06","126.33","126.79000","5931500","0"
"2007-02-08","126.55000","126.58","125.78","126.47000","6289700","0"
"2007-02-09","126.52000","126.79","125.48","125.88000","6606000","0"
"2007-02-12","125.88000","126.04","125.39","125.59000","9208055","0"
"2007-02-13","126.02000","127","125.98","126.63000","6416077","0"
"2007-02-14","126.78000","127.83","126.7","127.48000","7396764","0"
"2007-02-15","127.61000","127.9","127.49","127.77000","6079700","0"
"2007-02-16","127.41000","127.57","127.31","127.57000","5814700","0"
"2007-02-20","127.45000","127.85","126.92","127.66000","5611900","0"
"2007-02-21","127.30000","127.59","126.98","127.37000","5303700","0"
"2007-02-22","127.40000","127.59","126.44","126.79000","7220900","0"
"2007-02-23","126.72000","126.74","126.27","126.41000","5916900","0"
"2007-02-26","126.86000","127","126.09","126.34000","7599694","0"
"2007-02-27","125.34000","126.44","120.5","121.60000","32129400","0"
"2007-02-28","122.41000","123.47","121.5","122.66000","19950300","0"
"2007-03-01","121.41000","122.9","120.05","122.44000","24879088","0"
"2007-03-02","122.00000","122.47","120.96","120.96000","17522100","0"
"2007-03-05","120.40000","121.91","120.28","120.30000","15750923","0"
"2007-03-06","121.28000","122.29","120.98","122.06000","9049100","0"
"2007-03-07","122.01000","122.6","121.87","122.00000","6971100","0"
"2007-03-08","122.73000","123.08","122.28","122.80000","7571200","0"
"2007-03-09","123.23000","123.35","122.33","122.99000","9316500","0"
"2007-03-12","122.69000","124.3","122.52","123.15000","6396100","0"
"2007-03-13","122.52000","122.99","120.86","121.02000","13714600","0"
"2007-03-14","121.03000","121.69","119.5","121.66000","22827500","0"
"2007-03-15","121.25000","122.04","121.21","121.79000","7906700","0"
"2007-03-16","121.69000","121.78","120.25","121.05000","8492008","0"
"2007-03-19","121.56000","122.28","121.5","122.28000","6830728","0"
"2007-03-20","122.04000","122.82","122.01","122.82000","7563803","0"
"2007-03-21","122.80000","124.74","122.32","124.29000","9724532","0"
"2007-03-22","124.46000","124.64","123.98","124.45000","6478250","0"
"2007-03-23","124.50000","125.01","124.37","124.69000","5276750","0"
"2007-03-26","124.75000","124.75","123.57","124.36000","7993993","0"
"2007-03-27","124.21000","124.23","123.66","123.89000","7892500","0"
"2007-03-28","123.52000","123.61","122.45","123.00000","13869223","0"
"2007-03-29","123.67000","123.72","122.56","123.30000","9107749","0"
"2007-03-30","123.37000","124.06","122.33","123.59000","9828637","0"
"2007-04-02","123.57000","123.82","123.11","123.65000","6195162","0"
"2007-04-03","124.21000","125.26","124.21","124.99000","7329100","0"
"2007-04-04","125.08000","125.34","124.87","125.18000","4879700","0"
"2007-04-05","125.12000","125.7","124.95","125.46000","4046060","0"
"2007-04-09","125.72000","125.9","125.53","125.65000","3529200","0"
"2007-04-10","125.65000","125.86","125.47","125.59000","5669893","0"
"2007-04-11","125.76000","125.78","124.53","124.90000","9540917","0"
"2007-04-12","124.75000","125.54","124.26","125.41000","6028359","0"
"2007-04-13","125.76000","126.15","125.2","126.15000","6000799","0"
"2007-04-16","126.47000","127.29","126.45","127.04000","8065176","0"
"2007-04-17","127.28000","127.87","127.04","127.75000","7934126","0"
"2007-04-18","127.44000","128.34","127.29","128.03999","9221964","0"
"2007-04-19","127.33000","128.27","127.27","128.23000","8809841","0"
"2007-04-20","129.09000","129.57","128.89","129.57001","10282356","0"
"2007-04-23","129.39000","129.73","128.49","129.17000","7510193","0"
"2007-04-24","129.33000","129.77","128.9","129.48000","10591302","0"
"2007-04-25","129.92000","130.99","129.56","130.62000","12649853","0"
"2007-04-26","130.80000","131.22","130.62","131.20000","9710545","0"
"2007-04-27","130.71001","131.37","130.63","131.23000","7529126","0"
"2007-04-30","131.17000","131.98","130.54","130.67000","10293449","0"
"2007-05-01","130.84000","131.32","130.31","131.28999","21231662","0"
"2007-05-02","131.50000","132.49","131.36","132.14000","9344219","0"
"2007-05-03","132.28000","132.43","131.9","132.39000","9409106","0"
"2007-05-04","132.64999","132.8","132.23","132.74001","10689399","0"
"2007-05-07","132.81000","133.13","132.74","133.03999","10477694","0"
"2007-05-08","132.69000","133.22","132.35","133.12000","9464539","0"
"2007-05-09","132.99001","133.77","132.8","133.57001","9630310","0"
"2007-05-10","133.19000","133.43","132.21","132.50000","14855792","0"
"2007-05-11","132.64000","133.56","132.6","133.56000","10153757","0"
"2007-05-14","133.61000","133.95","133.09","133.72000","10736760","0"
"2007-05-15","133.78999","134.94","133.63","134.12000","21495702","0"
"2007-05-16","134.31000","135.15","133.85","135.12000","15451939","0"
"2007-05-17","134.95000","135.4","134.71","134.92999","12818938","0"
"2007-05-18","135.08000","135.5","135","135.50000","9488415","0"
"2007-05-21","135.39000","135.74","135.16","135.20000","12669220","0"
"2007-05-22","135.37000","135.73","135.12","135.16000","11198351","0"
"2007-05-23","135.56000","135.99","134.94","135.20000","11263438","0"
"2007-05-24","135.27000","136.33","134.15","134.39000","28163454","0"
"2007-05-25","134.75999","135.05","134.39","134.89000","10228344","0"
"2007-05-29","135.17000","135.9","134.57","135.22000","12177593","0"
"2007-05-30","134.58000","136.31","134.42","136.28000","14587648","0"
"2007-05-31","136.39999","136.66","136.08","136.28999","9025973","0"
"2007-06-01","136.61000","136.84","136.16","136.61000","9593549","0"
"2007-06-04","136.23000","136.81","136.13","136.56000","7432001","0"
"2007-06-05","136.25999","136.32","135.43","135.98000","13434522","0"
"2007-06-06","135.50000","135.5","134.32","134.49001","15043581","0"
"2007-06-07","134.28000","134.79","132.37","132.53000","26028836","0"
"2007-06-08","132.81000","134.23","131.75","134.10001","19559674","0"
"2007-06-11","134.07001","134.75","133.77","134.24001","10273493","0"
"2007-06-12","133.69000","134.46","132.92","132.92000","20118280","0"
"2007-06-13","133.58000","134.89","133.24","134.80000","17255990","0"
"2007-06-14","134.96001","135.87","134.85","135.70000","12749869","0"
"2007-06-15","136.36000","136.85","136.18","136.19000","11594640","0"
"2007-06-18","136.49001","136.54","135.93","135.94000","10177783","0"
"2007-06-19","135.82001","136.4","135.62","136.27000","10670302","0"
"2007-06-20","136.61000","136.62","134.69","134.85001","17468068","0"
"2007-06-21","134.80000","135.55","133.87","135.37000","26946638","0"
"2007-06-22","134.95000","135.18","133.541","133.97000","22144910","0"
"2007-06-25","133.81000","134.77","132.89","133.62000","19745118","0"
"2007-06-26","133.81000","134.429","132.8","132.80000","21826412","0"
"2007-06-27","132.71001","134.22","132.53","134.12000","21067104","0"
"2007-06-28","134.09000","135.1","133.9","134.09000","13935584","0"
"2007-06-29","134.36000","135.12","132.85","134.20000","19466866","0"
"2007-07-02","134.42000","135.37","134.38","135.27000","8861337","0"
"2007-07-03","135.50999","135.86","135.34","135.69000","7520929","0"
"2007-07-05","135.58000","135.72","135.05","135.56000","9392189","0"
"2007-07-06","135.63000","136.31","135.36","136.13000","8218660","0"
"2007-07-09","136.39000","136.69","136.13","136.48000","9689161","0"
"2007-07-10","136.07001","136.25","134.87","135.02000","12624093","0"
"2007-07-11","134.89000","135.93","134.75","135.89999","16701377","0"
"2007-07-12","136.33000","138.67","136.32","138.34000","13518044","0"
"2007-07-13","138.47000","139.3","138.41","138.91000","8510860","0"
"2007-07-16","138.98000","139.86","138.92","139.46001","11638220","0"
"2007-07-17","139.63000","140.46","139.53","139.80000","13303117","0"
"2007-07-18","139.33000","139.7","138.28","139.33000","20820510","0"
"2007-07-19","139.92999","140.17","139.53","139.89000","8732879","0"
"2007-07-20","139.22000","139.56","137.88","138.53999","19279100","0"
"2007-07-23","139.11000","139.62","138.81","139.21001","12709200","0"
"2007-07-24","138.50000","138.82","136.9","137.27000","20850100","0"
"2007-07-25","137.96001","138.1","136.44","137.50000","22439000","0"
